"calendar_year","exp_unit","richness","Evar"
2010,"SGS::Drought::0::13::reduction::2010",11,0.30468782768699
2011,"SGS::Drought::0::13::reduction::2011",6,0.648614607539357
2008,"SGS::Drought::0::14::reduction::2008",10,0.450700324486509
2009,"SGS::Drought::0::14::reduction::2009",16,0.474047226324725
2010,"SGS::Drought::0::14::reduction::2010",13,0.474057578716972
2011,"SGS::Drought::0::14::reduction::2011",13,0.395061576722559
2008,"SGS::Drought::0::15::reduction::2008",6,0.27001050316114
2009,"SGS::Drought::0::15::reduction::2009",10,0.318638208847359
2010,"SGS::Drought::0::15::reduction::2010",7,0.216795385994875
2011,"SGS::Drought::0::15::reduction::2011",7,0.267420687050788
2008,"SGS::Drought::0::16::control::2008",7,0.351460061260726
2009,"SGS::Drought::0::16::control::2009",11,0.431140051926317
2010,"SGS::Drought::0::16::control::2010",13,0.284967174522722
2011,"SGS::Drought::0::16::control::2011",7,0.298638837648279
2008,"SGS::Drought::0::17::control::2008",5,0.839897666174414
2009,"SGS::Drought::0::17::control::2009",12,0.306559848245667
2011,"SGS::Drought::0::17::control::2011",12,0.280266923979337
2008,"SGS::Drought::0::18::control::2008",7,0.449315104929882
2009,"SGS::Drought::0::18::control::2009",18,0.381079263817197
2010,"SGS::Drought::0::18::control::2010",13,0.307522689850608
2011,"SGS::Drought::0::18::control::2011",14,0.410465797456633
2008,"SGS::Drought::0::19::control::2008",7,0.541515444297929
2009,"SGS::Drought::0::19::control::2009",9,0.238304729897012
2010,"SGS::Drought::0::19::control::2010",6,0.222750082999224
2011,"SGS::Drought::0::19::control::2011",10,0.281799100139647
2008,"SGS::Drought::0::2::reduction::2008",8,0.563801263770722
2009,"SGS::Drought::0::2::reduction::2009",14,0.426340138281428
2010,"SGS::Drought::0::2::reduction::2010",17,0.512587966943762
2011,"SGS::Drought::0::2::reduction::2011",13,0.602836681354108
2008,"SGS::Drought::0::20::control::2008",6,0.468219192446475
2009,"SGS::Drought::0::20::control::2009",11,0.351241580758599
2010,"SGS::Drought::0::20::control::2010",10,0.25554536558378
2011,"SGS::Drought::0::20::control::2011",7,0.226609198163212
2008,"SGS::Drought::0::21::control::2008",7,0.395406406366018
2009,"SGS::Drought::0::21::control::2009",9,0.427624868869829
2010,"SGS::Drought::0::21::control::2010",8,0.227111539960969
2011,"SGS::Drought::0::21::control::2011",6,0.270465727679001
2008,"SGS::Drought::0::22::control::2008",6,0.403633457367054
2009,"SGS::Drought::0::22::control::2009",12,0.284454348828482
2010,"SGS::Drought::0::22::control::2010",9,0.2062576084361
2011,"SGS::Drought::0::22::control::2011",12,0.243520866541056
2008,"SGS::Drought::0::23::control::2008",8,0.385533674818672
2009,"SGS::Drought::0::23::control::2009",13,0.31618128184247
2010,"SGS::Drought::0::23::control::2010",11,0.226156680041349
2011,"SGS::Drought::0::23::control::2011",13,0.350625156534793
2008,"SGS::Drought::0::24::control::2008",6,0.227980451672537
2009,"SGS::Drought::0::24::control::2009",12,0.398642126455962
2010,"SGS::Drought::0::24::control::2010",7,0.174773652831607
2011,"SGS::Drought::0::24::control::2011",9,0.256251106772691
2008,"SGS::Drought::0::25::control::2008",7,0.46346721468312
2009,"SGS::Drought::0::25::control::2009",12,0.435225811769071
2010,"SGS::Drought::0::25::control::2010",11,0.312226891442294
2011,"SGS::Drought::0::25::control::2011",13,0.304836274235129
2008,"SGS::Drought::0::26::control::2008",8,0.490531182514816
2009,"SGS::Drought::0::26::control::2009",15,0.317843352728711
2010,"SGS::Drought::0::26::control::2010",12,0.282056596227328
2011,"SGS::Drought::0::26::control::2011",13,0.281126376187264
2008,"SGS::Drought::0::27::control::2008",9,0.412404650160754
2009,"SGS::Drought::0::27::control::2009",12,0.293304632075911
2010,"SGS::Drought::0::27::control::2010",18,0.384386832490959
2011,"SGS::Drought::0::27::control::2011",13,0.329111268849362
2008,"SGS::Drought::0::28::control::2008",6,0.340273941424999
2009,"SGS::Drought::0::28::control::2009",14,0.333263664366621
2010,"SGS::Drought::0::28::control::2010",12,0.232688873576403
2011,"SGS::Drought::0::28::control::2011",9,0.363984181014731
2008,"SGS::Drought::0::29::control::2008",6,0.302398461007024
2009,"SGS::Drought::0::29::control::2009",12,0.357416939684063
2010,"SGS::Drought::0::29::control::2010",13,0.289861060224157
2011,"SGS::Drought::0::29::control::2011",9,0.293627014923466
2008,"SGS::Drought::0::3::reduction::2008",8,0.572233688249111
2009,"SGS::Drought::0::3::reduction::2009",12,0.378717695732184
2010,"SGS::Drought::0::3::reduction::2010",14,0.59170603366545
2011,"SGS::Drought::0::3::reduction::2011",12,0.410083925231271
2008,"SGS::Drought::0::30::control::2008",7,0.399396104738382
2009,"SGS::Drought::0::30::control::2009",14,0.472772293523673
2010,"SGS::Drought::0::30::control::2010",13,0.442957737251289
2011,"SGS::Drought::0::30::control::2011",10,0.262106111476616
2008,"SGS::Drought::0::4::reduction::2008",9,0.437243147280179
2009,"SGS::Drought::0::4::reduction::2009",16,0.417173658892866
2010,"SGS::Drought::0::4::reduction::2010",11,0.258195141737972
2011,"SGS::Drought::0::4::reduction::2011",6,0.514097002517868
2008,"SGS::Drought::0::5::reduction::2008",9,0.35679944380131
2009,"SGS::Drought::0::5::reduction::2009",13,0.378645788613986
2010,"SGS::Drought::0::5::reduction::2010",11,0.329749006099819
2011,"SGS::Drought::0::5::reduction::2011",9,0.372118612815931
2008,"SGS::Drought::0::6::reduction::2008",8,0.441351265397171
2009,"SGS::Drought::0::6::reduction::2009",13,0.431731606786382
2010,"SGS::Drought::0::6::reduction::2010",13,0.35655431271042
2011,"SGS::Drought::0::6::reduction::2011",10,0.422911908868669
2008,"SGS::Drought::0::7::reduction::2008",8,0.410863735400921
2009,"SGS::Drought::0::7::reduction::2009",11,0.432855992359705
2010,"SGS::Drought::0::7::reduction::2010",13,0.42796270146336
2011,"SGS::Drought::0::7::reduction::2011",11,0.379363119293347
2008,"SGS::Drought::0::8::reduction::2008",6,0.356728069072021
2009,"SGS::Drought::0::8::reduction::2009",13,0.320629636512382
2010,"SGS::Drought::0::8::reduction::2010",10,0.321329818796823
2011,"SGS::Drought::0::8::reduction::2011",10,0.25739252071093
2008,"SGS::Drought::0::9::reduction::2008",7,0.389458893326285
2009,"SGS::Drought::0::9::reduction::2009",12,0.267073362346808
2010,"SGS::Drought::0::9::reduction::2010",11,0.218802870669755
2011,"SGS::Drought::0::9::reduction::2011",6,0.231162961542101
2012,"SGS::EDGE::0::1::con::2012",5,0.530438544324382
2013,"SGS::EDGE::0::1::con::2013",15,0.415389696737857
2014,"SGS::EDGE::0::1::con::2014",15,0.438291616322411
2015,"SGS::EDGE::0::1::con::2015",17,0.371588172143932
2016,"SGS::EDGE::0::1::con::2016",16,0.295762971217166
2017,"SGS::EDGE::0::1::con::2017",20,0.430636752702921
2012,"SGS::EDGE::0::10::con::2012",8,0.496367395951278
2013,"SGS::EDGE::0::10::con::2013",20,0.46858250436286
2014,"SGS::EDGE::0::10::con::2014",22,0.563238339209885
2015,"SGS::EDGE::0::10::con::2015",18,0.408932194996835
2016,"SGS::EDGE::0::10::con::2016",14,0.237810569143972
2017,"SGS::EDGE::0::10::con::2017",18,0.404375229048741
2012,"SGS::EDGE::0::11::int::2012",4,0.314601166556194
2013,"SGS::EDGE::0::11::int::2013",13,0.43948237226195
2014,"SGS::EDGE::0::11::int::2014",19,0.529466342605761
2015,"SGS::EDGE::0::11::int::2015",19,0.470576905981991
2016,"SGS::EDGE::0::11::int::2016",15,0.325818211202012
2017,"SGS::EDGE::0::11::int::2017",19,0.523704502418391
2012,"SGS::EDGE::0::12::chr::2012",5,0.384259415182632
2013,"SGS::EDGE::0::12::chr::2013",13,0.430587796266224
2014,"SGS::EDGE::0::12::chr::2014",15,0.56114204771831
2015,"SGS::EDGE::0::12::chr::2015",16,0.484767263142805
2016,"SGS::EDGE::0::12::chr::2016",17,0.40669756120351
2017,"SGS::EDGE::0::12::chr::2017",17,0.54454587345073
2012,"SGS::EDGE::0::13::con::2012",6,0.409127880761396
2013,"SGS::EDGE::0::13::con::2013",19,0.480483378441846
2014,"SGS::EDGE::0::13::con::2014",19,0.405356335639571
2015,"SGS::EDGE::0::13::con::2015",21,0.353453237322519
2016,"SGS::EDGE::0::13::con::2016",13,0.339077770917457
2017,"SGS::EDGE::0::13::con::2017",18,0.39554940492015
2012,"SGS::EDGE::0::14::chr::2012",6,0.33077581364026
2013,"SGS::EDGE::0::14::chr::2013",17,0.405305457122307
2014,"SGS::EDGE::0::14::chr::2014",24,0.508357729618528
2015,"SGS::EDGE::0::14::chr::2015",19,0.416122432734314
2016,"SGS::EDGE::0::14::chr::2016",14,0.359360245409017
2017,"SGS::EDGE::0::14::chr::2017",18,0.447816630872004
2012,"SGS::EDGE::0::15::int::2012",9,0.571496576115569
2013,"SGS::EDGE::0::15::int::2013",17,0.506465143972736
2014,"SGS::EDGE::0::15::int::2014",20,0.469040788729798
2015,"SGS::EDGE::0::15::int::2015",17,0.337230631749281
2016,"SGS::EDGE::0::15::int::2016",16,0.381223049091875
2017,"SGS::EDGE::0::15::int::2017",19,0.456226278707213
2012,"SGS::EDGE::0::16::con::2012",8,0.498092158895134
2013,"SGS::EDGE::0::16::con::2013",17,0.433511981925797
2014,"SGS::EDGE::0::16::con::2014",16,0.356717085880414
2015,"SGS::EDGE::0::16::con::2015",14,0.313734129986581
2016,"SGS::EDGE::0::16::con::2016",11,0.395620068593544
2017,"SGS::EDGE::0::16::con::2017",13,0.406573962654318
2012,"SGS::EDGE::0::17::int::2012",7,0.51778843472409
2013,"SGS::EDGE::0::17::int::2013",14,0.424242719517968
2014,"SGS::EDGE::0::17::int::2014",17,0.558044591844382
2015,"SGS::EDGE::0::17::int::2015",15,0.408815084375111
2016,"SGS::EDGE::0::17::int::2016",11,0.293189878825068
2017,"SGS::EDGE::0::17::int::2017",16,0.548669120065385
2012,"SGS::EDGE::0::18::chr::2012",7,0.495688998118726
2013,"SGS::EDGE::0::18::chr::2013",16,0.503137560269383
2014,"SGS::EDGE::0::18::chr::2014",17,0.577251332451275
2015,"SGS::EDGE::0::18::chr::2015",18,0.471926971790559
2016,"SGS::EDGE::0::18::chr::2016",12,0.400362631479701
2017,"SGS::EDGE::0::18::chr::2017",18,0.614117229321503
2012,"SGS::EDGE::0::19::int::2012",7,0.429018295906396
2013,"SGS::EDGE::0::19::int::2013",12,0.417232316058633
2014,"SGS::EDGE::0::19::int::2014",17,0.473139060908311
2015,"SGS::EDGE::0::19::int::2015",17,0.416565163770454
2016,"SGS::EDGE::0::19::int::2016",15,0.322933928720051
2017,"SGS::EDGE::0::19::int::2017",17,0.557309659891627
2012,"SGS::EDGE::0::2::chr::2012",7,0.44942245054495
2013,"SGS::EDGE::0::2::chr::2013",22,0.520579679900376
2014,"SGS::EDGE::0::2::chr::2014",19,0.389152132887442
2015,"SGS::EDGE::0::2::chr::2015",13,0.336168962389937
2016,"SGS::EDGE::0::2::chr::2016",15,0.328232709349349
2017,"SGS::EDGE::0::2::chr::2017",19,0.493082000579618
2012,"SGS::EDGE::0::20::con::2012",6,0.429102048043208
2013,"SGS::EDGE::0::20::con::2013",12,0.450465605720236
2014,"SGS::EDGE::0::20::con::2014",18,0.475897188088107
2015,"SGS::EDGE::0::20::con::2015",20,0.379424831122979
2016,"SGS::EDGE::0::20::con::2016",18,0.309089399647674
2017,"SGS::EDGE::0::20::con::2017",16,0.432271344813496
2012,"SGS::EDGE::0::21::chr::2012",5,0.480225953374354
2013,"SGS::EDGE::0::21::chr::2013",11,0.39628453706525
2014,"SGS::EDGE::0::21::chr::2014",15,0.463412301819647
2015,"SGS::EDGE::0::21::chr::2015",19,0.381813610858242
2016,"SGS::EDGE::0::21::chr::2016",16,0.335173799200384
2017,"SGS::EDGE::0::21::chr::2017",16,0.571610878582865
2012,"SGS::EDGE::0::22::int::2012",6,0.347039864799177
2013,"SGS::EDGE::0::22::int::2013",17,0.407343095882643
2014,"SGS::EDGE::0::22::int::2014",23,0.474565518722448
2015,"SGS::EDGE::0::22::int::2015",16,0.392391389790389
2016,"SGS::EDGE::0::22::int::2016",14,0.3389582409221
2017,"SGS::EDGE::0::22::int::2017",16,0.543612041727102
2012,"SGS::EDGE::0::23::con::2012",7,0.397098546540107
2013,"SGS::EDGE::0::23::con::2013",14,0.428974957433184
2014,"SGS::EDGE::0::23::con::2014",16,0.411846137873548
2015,"SGS::EDGE::0::23::con::2015",21,0.388635587052086
2016,"SGS::EDGE::0::23::con::2016",16,0.237469715633148
2017,"SGS::EDGE::0::23::con::2017",19,0.497048921085591
2012,"SGS::EDGE::0::24::chr::2012",6,0.421858885880743
2013,"SGS::EDGE::0::24::chr::2013",15,0.443367256884922
2014,"SGS::EDGE::0::24::chr::2014",17,0.466289273099457
2015,"SGS::EDGE::0::24::chr::2015",18,0.356703853305644
2016,"SGS::EDGE::0::24::chr::2016",16,0.393996571732357
2017,"SGS::EDGE::0::24::chr::2017",18,0.474786615693534
2012,"SGS::EDGE::0::25::chr::2012",6,0.441337381865674
2013,"SGS::EDGE::0::25::chr::2013",13,0.439193208963748
2014,"SGS::EDGE::0::25::chr::2014",14,0.429154387222557
2015,"SGS::EDGE::0::25::chr::2015",12,0.323815030900556
2016,"SGS::EDGE::0::25::chr::2016",12,0.412455444194631
2017,"SGS::EDGE::0::25::chr::2017",17,0.607072381575562
2012,"SGS::EDGE::0::26::int::2012",5,0.423400878533131
2013,"SGS::EDGE::0::26::int::2013",14,0.367927541399298
2014,"SGS::EDGE::0::26::int::2014",19,0.47743429784863
2015,"SGS::EDGE::0::26::int::2015",15,0.406748128216872
2016,"SGS::EDGE::0::26::int::2016",14,0.295160739142217
2017,"SGS::EDGE::0::26::int::2017",19,0.508253262067781
2012,"SGS::EDGE::0::27::con::2012",6,0.503389437508483
2013,"SGS::EDGE::0::27::con::2013",13,0.391554847338456
2014,"SGS::EDGE::0::27::con::2014",20,0.464314696054717
2015,"SGS::EDGE::0::27::con::2015",18,0.386432898296264
2016,"SGS::EDGE::0::27::con::2016",15,0.305020919970407
2017,"SGS::EDGE::0::27::con::2017",14,0.393331934252692
2012,"SGS::EDGE::0::28::int::2012",8,0.423685658564132
2013,"SGS::EDGE::0::28::int::2013",14,0.427891429053323
2014,"SGS::EDGE::0::28::int::2014",16,0.532002169030946
2015,"SGS::EDGE::0::28::int::2015",23,0.557484986899495
2016,"SGS::EDGE::0::28::int::2016",10,0.405526040869101
2017,"SGS::EDGE::0::28::int::2017",14,0.444421983535508
2012,"SGS::EDGE::0::29::chr::2012",8,0.446476088499409
2013,"SGS::EDGE::0::29::chr::2013",16,0.333897916380332
2014,"SGS::EDGE::0::29::chr::2014",20,0.55645822943171
2015,"SGS::EDGE::0::29::chr::2015",17,0.365325616125011
2016,"SGS::EDGE::0::29::chr::2016",14,0.405753431282427
2017,"SGS::EDGE::0::29::chr::2017",20,0.51938376907503
2012,"SGS::EDGE::0::3::int::2012",5,0.419895463065105
2013,"SGS::EDGE::0::3::int::2013",14,0.476717084924763
2014,"SGS::EDGE::0::3::int::2014",20,0.535188383134589
2015,"SGS::EDGE::0::3::int::2015",22,0.388967130737399
2016,"SGS::EDGE::0::3::int::2016",14,0.384342619561
2017,"SGS::EDGE::0::3::int::2017",17,0.494448635645743
2012,"SGS::EDGE::0::30::con::2012",5,0.380422750457195
2013,"SGS::EDGE::0::30::con::2013",19,0.476069383522399
2014,"SGS::EDGE::0::30::con::2014",19,0.440744945192954
2015,"SGS::EDGE::0::30::con::2015",23,0.41621133281193
2016,"SGS::EDGE::0::30::con::2016",16,0.279268300975595
2017,"SGS::EDGE::0::30::con::2017",16,0.40128263993945
2012,"SGS::EDGE::0::4::con::2012",5,0.324782173942524
2013,"SGS::EDGE::0::4::con::2013",17,0.411521207137026
2014,"SGS::EDGE::0::4::con::2014",17,0.576096377294985
2015,"SGS::EDGE::0::4::con::2015",20,0.380685636194948
2016,"SGS::EDGE::0::4::con::2016",16,0.301840029920836
2017,"SGS::EDGE::0::4::con::2017",17,0.406549562386979
2012,"SGS::EDGE::0::5::int::2012",6,0.45104823859823
2013,"SGS::EDGE::0::5::int::2013",17,0.528154616215089
2014,"SGS::EDGE::0::5::int::2014",20,0.462000297296872
2015,"SGS::EDGE::0::5::int::2015",15,0.363764519290979
2016,"SGS::EDGE::0::5::int::2016",12,0.294264772852722
2017,"SGS::EDGE::0::5::int::2017",16,0.494716942652533
2012,"SGS::EDGE::0::6::chr::2012",5,0.389039777937526
2013,"SGS::EDGE::0::6::chr::2013",14,0.503892987196394
2014,"SGS::EDGE::0::6::chr::2014",18,0.408877590089782
2015,"SGS::EDGE::0::6::chr::2015",14,0.359967631029809
2016,"SGS::EDGE::0::6::chr::2016",14,0.326567575434457
2017,"SGS::EDGE::0::6::chr::2017",15,0.427310551836516
2012,"SGS::EDGE::0::7::chr::2012",6,0.422696403346002
2013,"SGS::EDGE::0::7::chr::2013",16,0.489532112795658
2014,"SGS::EDGE::0::7::chr::2014",17,0.472462307214394
2015,"SGS::EDGE::0::7::chr::2015",12,0.421630361409611
2016,"SGS::EDGE::0::7::chr::2016",14,0.432826944784028
2017,"SGS::EDGE::0::7::chr::2017",17,0.484823209827978
2012,"SGS::EDGE::0::8::con::2012",6,0.405013388852662
2013,"SGS::EDGE::0::8::con::2013",18,0.495040901376639
2014,"SGS::EDGE::0::8::con::2014",23,0.524454020091509
2015,"SGS::EDGE::0::8::con::2015",21,0.416297397180664
2016,"SGS::EDGE::0::8::con::2016",20,0.315858469567056
2017,"SGS::EDGE::0::8::con::2017",21,0.45280754329723
2012,"SGS::EDGE::0::9::int::2012",7,0.457977073647216
2013,"SGS::EDGE::0::9::int::2013",18,0.567651063988888
2014,"SGS::EDGE::0::9::int::2014",22,0.538373349749528
2015,"SGS::EDGE::0::9::int::2015",19,0.433127817099785
2016,"SGS::EDGE::0::9::int::2016",19,0.423457774075785
2017,"SGS::EDGE::0::9::int::2017",21,0.458628544899375
2009,"SGS::Irg::0::16::control::2009",11,0.431140051926317
2010,"SGS::Irg::0::16::control::2010",13,0.284967174522722
2011,"SGS::Irg::0::16::control::2011",7,0.298638837648279
2009,"SGS::Irg::0::17::control::2009",12,0.306559848245667
2011,"SGS::Irg::0::17::control::2011",12,0.280266923979337
2009,"SGS::Irg::0::18::control::2009",18,0.381079263817197
2010,"SGS::Irg::0::18::control::2010",13,0.307522689850608
2011,"SGS::Irg::0::18::control::2011",14,0.410465797456633
2009,"SGS::Irg::0::19::control::2009",9,0.238304729897012
2010,"SGS::Irg::0::19::control::2010",6,0.222750082999224
2011,"SGS::Irg::0::19::control::2011",10,0.281799100139647
2009,"SGS::Irg::0::20::control::2009",11,0.351241580758599
2010,"SGS::Irg::0::20::control::2010",10,0.25554536558378
2011,"SGS::Irg::0::20::control::2011",7,0.226609198163212
2009,"SGS::Irg::0::21::control::2009",9,0.427624868869829
2010,"SGS::Irg::0::21::control::2010",8,0.227111539960969
2011,"SGS::Irg::0::21::control::2011",6,0.270465727679001
2009,"SGS::Irg::0::22::control::2009",12,0.284454348828482
2010,"SGS::Irg::0::22::control::2010",9,0.2062576084361
2011,"SGS::Irg::0::22::control::2011",12,0.243520866541056
2009,"SGS::Irg::0::23::control::2009",13,0.31618128184247
2010,"SGS::Irg::0::23::control::2010",11,0.226156680041349
2011,"SGS::Irg::0::23::control::2011",13,0.350625156534793
2009,"SGS::Irg::0::24::control::2009",12,0.398642126455962
2010,"SGS::Irg::0::24::control::2010",7,0.174773652831607
2011,"SGS::Irg::0::24::control::2011",9,0.256251106772691
2009,"SGS::Irg::0::25::control::2009",12,0.435225811769071
2010,"SGS::Irg::0::25::control::2010",11,0.312226891442294
2011,"SGS::Irg::0::25::control::2011",13,0.304836274235129
2009,"SGS::Irg::0::26::control::2009",15,0.317843352728711
2010,"SGS::Irg::0::26::control::2010",12,0.282056596227328
2011,"SGS::Irg::0::26::control::2011",13,0.281126376187264
2009,"SGS::Irg::0::27::control::2009",12,0.293304632075911
2010,"SGS::Irg::0::27::control::2010",18,0.384386832490959
2011,"SGS::Irg::0::27::control::2011",13,0.329111268849362
2009,"SGS::Irg::0::28::control::2009",14,0.333263664366621
2010,"SGS::Irg::0::28::control::2010",12,0.232688873576403
2011,"SGS::Irg::0::28::control::2011",9,0.363984181014731
2009,"SGS::Irg::0::29::control::2009",12,0.357416939684063
2010,"SGS::Irg::0::29::control::2010",13,0.289861060224157
2011,"SGS::Irg::0::29::control::2011",9,0.293627014923466
2009,"SGS::Irg::0::30::control::2009",14,0.472772293523673
2010,"SGS::Irg::0::30::control::2010",13,0.442957737251289
2011,"SGS::Irg::0::30::control::2011",10,0.262106111476616
2009,"SGS::Irg::0::31::add::2009",12,0.282857981743222
2010,"SGS::Irg::0::31::add::2010",6,0.235941686659346
2011,"SGS::Irg::0::31::add::2011",5,0.193380147523012
2009,"SGS::Irg::0::32::add::2009",11,0.374941479480202
2010,"SGS::Irg::0::32::add::2010",12,0.41625296698833
2011,"SGS::Irg::0::32::add::2011",11,0.485187056529467
2009,"SGS::Irg::0::33::add::2009",11,0.279634833582253
2010,"SGS::Irg::0::33::add::2010",9,0.229478463042545
2011,"SGS::Irg::0::33::add::2011",9,0.23476085024695
2009,"SGS::Irg::0::34::add::2009",10,0.552715435589321
2010,"SGS::Irg::0::34::add::2010",11,0.256964196336939
2011,"SGS::Irg::0::34::add::2011",8,0.244306037852146
2009,"SGS::Irg::0::35::add::2009",13,0.412438890195859
2010,"SGS::Irg::0::35::add::2010",9,0.293005618130981
2011,"SGS::Irg::0::35::add::2011",13,0.286957635096878
2009,"SGS::Irg::0::36::add::2009",11,0.428629514016672
2010,"SGS::Irg::0::36::add::2010",12,0.319498535723776
2011,"SGS::Irg::0::36::add::2011",11,0.231237358164308
2009,"SGS::Irg::0::37::add::2009",9,0.412728203846364
2011,"SGS::Irg::0::37::add::2011",9,0.226127543544942
2009,"SGS::Irg::0::38::add::2009",10,0.392075846394317
2010,"SGS::Irg::0::38::add::2010",11,0.331313142716033
2011,"SGS::Irg::0::38::add::2011",9,0.270632853266684
2009,"SGS::Irg::0::39::add::2009",15,0.376993454603332
2010,"SGS::Irg::0::39::add::2010",12,0.387147823335281
2011,"SGS::Irg::0::39::add::2011",8,0.435815291919439
2009,"SGS::Irg::0::40::add::2009",15,0.381622923287375
2010,"SGS::Irg::0::40::add::2010",11,0.308386293167517
2011,"SGS::Irg::0::40::add::2011",9,0.241204266105174
2009,"SGS::Irg::0::41::add::2009",10,0.438997428065096
2010,"SGS::Irg::0::41::add::2010",13,0.328691825578537
2011,"SGS::Irg::0::41::add::2011",13,0.523045609428094
2009,"SGS::Irg::0::42::add::2009",12,0.247357588589116
2010,"SGS::Irg::0::42::add::2010",14,0.339066604347395
2011,"SGS::Irg::0::42::add::2011",14,0.387131458122125
2009,"SGS::Irg::0::43::add::2009",13,0.294313047282967
2010,"SGS::Irg::0::43::add::2010",9,0.303821530470186
2011,"SGS::Irg::0::43::add::2011",8,0.215489536316958
2009,"SGS::Irg::0::44::add::2009",11,0.388355936385237
2010,"SGS::Irg::0::44::add::2010",11,0.293574280363566
2011,"SGS::Irg::0::44::add::2011",9,0.229669013931008
2009,"SGS::Irg::0::45::add::2009",10,0.50518934526245
2010,"SGS::Irg::0::45::add::2010",11,0.369334916620148
2011,"SGS::Irg::0::45::add::2011",12,0.341573373481665
2007,"shps.us::NutNet::0::1::N::2007",18,0.748109831426909
2008,"shps.us::NutNet::0::1::N::2008",24,0.617905082001096
2009,"shps.us::NutNet::0::1::N::2009",17,0.619827371946696
2010,"shps.us::NutNet::0::1::N::2010",15,0.673398476188411
2011,"shps.us::NutNet::0::1::N::2011",22,0.587420812962994
2012,"shps.us::NutNet::0::1::N::2012",14,0.550110201154035
2013,"shps.us::NutNet::0::1::N::2013",19,0.70014980899573
2014,"shps.us::NutNet::0::1::N::2014",15,0.709216343883866
2015,"shps.us::NutNet::0::1::N::2015",15,0.669896183932914
2016,"shps.us::NutNet::0::1::N::2016",18,0.657206437555446
2017,"shps.us::NutNet::0::1::N::2017",18,0.57322757219509
2018,"shps.us::NutNet::0::1::N::2018",14,0.580171067525797
2019,"shps.us::NutNet::0::1::N::2019",18,0.700403163692852
2020,"shps.us::NutNet::0::1::N::2020",18,0.63274586683392
2007,"shps.us::NutNet::0::11::Fence::2007",17,0.517649941717886
2008,"shps.us::NutNet::0::11::Fence::2008",17,0.495305394305943
2009,"shps.us::NutNet::0::11::Fence::2009",13,0.469905551327614
2010,"shps.us::NutNet::0::11::Fence::2010",15,0.423578146768423
2011,"shps.us::NutNet::0::11::Fence::2011",16,0.479138094238268
2012,"shps.us::NutNet::0::11::Fence::2012",13,0.414607270041369
2013,"shps.us::NutNet::0::11::Fence::2013",15,0.436408172798039
2014,"shps.us::NutNet::0::11::Fence::2014",13,0.403857243691969
2015,"shps.us::NutNet::0::11::Fence::2015",16,0.45845154537978
2016,"shps.us::NutNet::0::11::Fence::2016",16,0.444788601253096
2017,"shps.us::NutNet::0::11::Fence::2017",19,0.518691560262406
2018,"shps.us::NutNet::0::11::Fence::2018",18,0.507505504348928
2019,"shps.us::NutNet::0::11::Fence::2019",21,0.535878434104799
2020,"shps.us::NutNet::0::11::Fence::2020",15,0.472007539534885
2007,"shps.us::NutNet::0::13::Control::2007",13,0.473407991813134
2008,"shps.us::NutNet::0::13::Control::2008",12,0.478593575024136
2009,"shps.us::NutNet::0::13::Control::2009",19,0.566320061357517
2010,"shps.us::NutNet::0::13::Control::2010",12,0.959226077155978
2011,"shps.us::NutNet::0::13::Control::2011",15,0.486149282674788
2012,"shps.us::NutNet::0::13::Control::2012",15,0.448791311738513
2013,"shps.us::NutNet::0::13::Control::2013",18,0.556919055566544
2014,"shps.us::NutNet::0::13::Control::2014",16,0.487153686309762
2015,"shps.us::NutNet::0::13::Control::2015",17,0.48688814896922
2016,"shps.us::NutNet::0::13::Control::2016",18,0.618845493684448
2017,"shps.us::NutNet::0::13::Control::2017",16,0.518939356199638
2018,"shps.us::NutNet::0::13::Control::2018",13,0.400757028393004
2019,"shps.us::NutNet::0::13::Control::2019",17,0.52369065468801
2020,"shps.us::NutNet::0::13::Control::2020",15,0.507454681250119
2007,"shps.us::NutNet::0::14::Fence::2007",16,0.790162183747698
2008,"shps.us::NutNet::0::14::Fence::2008",19,0.775113210974805
2009,"shps.us::NutNet::0::14::Fence::2009",14,0.75152744789171
2010,"shps.us::NutNet::0::14::Fence::2010",13,0.585909266650315
2011,"shps.us::NutNet::0::14::Fence::2011",16,0.597242059732484
2012,"shps.us::NutNet::0::14::Fence::2012",12,0.54626499274655
2013,"shps.us::NutNet::0::14::Fence::2013",15,0.756625380337393
2014,"shps.us::NutNet::0::14::Fence::2014",15,0.669988960531232
2015,"shps.us::NutNet::0::14::Fence::2015",12,0.630525787667634
2016,"shps.us::NutNet::0::14::Fence::2016",17,0.73192799290332
2017,"shps.us::NutNet::0::14::Fence::2017",20,0.639514009922251
2018,"shps.us::NutNet::0::14::Fence::2018",15,0.522059884566185
2019,"shps.us::NutNet::0::14::Fence::2019",17,0.607038643796518
2020,"shps.us::NutNet::0::14::Fence::2020",15,0.579659773169867
2007,"shps.us::NutNet::0::15::NPK::2007",11,0.462899697430223
2008,"shps.us::NutNet::0::15::NPK::2008",13,0.62889844576377
2009,"shps.us::NutNet::0::15::NPK::2009",10,0.486404253657298
2010,"shps.us::NutNet::0::15::NPK::2010",10,0.317064400793654
2011,"shps.us::NutNet::0::15::NPK::2011",13,0.305753770550233
2012,"shps.us::NutNet::0::15::NPK::2012",9,0.28041550972781
2013,"shps.us::NutNet::0::15::NPK::2013",12,0.37699455080204
2014,"shps.us::NutNet::0::15::NPK::2014",7,0.386928453079549
