"site_code","project_name","community_type","calendar_year","treatment_year","treatment","nutrients","light","carbon","water","other_manipulation","n","p","k","CO2","precip","temp","mow_clip","burn","herb_removal","management","other_trt","trt_details","successional","plant_mani","plant_trt","pulse","plot_mani","resource_mani","max_trt","public","factorial","trt_type"
"SIU","TON","0",1996,1,"CB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,1,0,1,0,1,"mow_clip"
"SIU","TON","0",1996,1,"CC",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"SIU","TON","0",1996,1,"CS",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,1,0,0,0,1,"mow_clip"
"SIU","TON","0",1997,2,"AB",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",1997,2,"AC",1,0,0,0,1,9.8,3.97,8.74,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",1997,2,"AS",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",1997,2,"CB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,1,0,1,0,1,"mow_clip"
"SIU","TON","0",1997,2,"CC",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"SIU","TON","0",1997,2,"CS",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,1,0,0,0,1,"mow_clip"
"SIU","TON","0",1998,3,"AB",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",1998,3,"AC",1,0,0,0,1,9.8,3.97,8.74,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",1998,3,"AS",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",1998,3,"CB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,1,0,1,0,1,"mow_clip"
"SIU","TON","0",1998,3,"CC",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"SIU","TON","0",1998,3,"CS",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,1,0,0,0,1,"mow_clip"
"SIU","TON","0",1999,4,"AB",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",1999,4,"AC",1,0,0,0,1,9.8,3.97,8.74,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",1999,4,"AS",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",1999,4,"CB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,1,0,1,0,1,"mow_clip"
"SIU","TON","0",1999,4,"CC",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"SIU","TON","0",1999,4,"CS",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,1,0,0,0,1,"mow_clip"
"SIU","TON","0",2000,5,"AB",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2000,5,"AC",1,0,0,0,1,9.8,3.97,8.74,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2000,5,"AS",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2000,5,"CB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,1,0,1,0,1,"mow_clip"
"SIU","TON","0",2000,5,"CC",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"SIU","TON","0",2000,5,"CS",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,1,0,0,0,1,"mow_clip"
"SIU","TON","0",2001,6,"AB",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2001,6,"AC",1,0,0,0,1,9.8,3.97,8.74,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2001,6,"AS",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2001,6,"CB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,1,0,1,0,1,"mow_clip"
"SIU","TON","0",2001,6,"CC",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"SIU","TON","0",2001,6,"CS",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,1,0,0,0,1,"mow_clip"
"SIU","TON","0",2002,7,"AB",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2002,7,"AC",1,0,0,0,1,9.8,3.97,8.74,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2002,7,"AS",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2002,7,"CB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,1,0,1,0,1,"mow_clip"
"SIU","TON","0",2002,7,"CC",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"SIU","TON","0",2002,7,"CS",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,1,0,0,0,1,"mow_clip"
"SIU","TON","0",2013,18,"AB",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2013,18,"AC",1,0,0,0,1,9.8,3.97,8.74,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2013,18,"AS",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2013,18,"CB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,1,0,1,0,1,"mow_clip"
"SIU","TON","0",2013,18,"CC",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"SIU","TON","0",2013,18,"CS",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,1,0,0,0,1,"mow_clip"
"SIU","TON","0",2018,23,"AB",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2018,23,"AC",1,0,0,0,1,9.8,3.97,8.74,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2018,23,"AS",1,0,0,0,1,9.8,3.97,8.74,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,4,1,1,0,1,"mult_nutrient*mow_clip"
"SIU","TON","0",2018,23,"CB",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring and fall mowing",0,0,0,0,1,0,1,0,1,"mow_clip"
"SIU","TON","0",2018,23,"CC",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"SIU","TON","0",2018,23,"CS",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","spring mowing",0,0,0,0,1,0,0,0,1,"mow_clip"
"SKY","UK","0",2009,1,"C",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"0","0",1,1,0,0,0,1,1,0,1,"control"
"SKY","UK","0",2009,1,"H",0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,"0","0",1,1,0,0,1,0,1,0,1,"temp"
"SKY","UK","0",2009,1,"HP",0,0,0,1,1,0,0,0,0,30,3,0,0,0,1,"0","0",1,1,0,0,2,1,1,0,1,"irr*temp"
"SKY","UK","0",2009,1,"P",0,0,0,1,1,0,0,0,0,30,0,0,0,0,1,"0","0",1,1,0,0,1,1,1,0,1,"irr"
"SKY","UK","0",2010,2,"C",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"0","0",1,1,0,0,0,1,1,0,1,"control"
"SKY","UK","0",2010,2,"H",0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,"0","0",1,1,0,0,1,0,1,0,1,"temp"
"SKY","UK","0",2010,2,"HP",0,0,0,1,1,0,0,0,0,30,3,0,0,0,1,"0","0",1,1,0,0,2,1,1,0,1,"irr*temp"
"SKY","UK","0",2010,2,"P",0,0,0,1,1,0,0,0,0,30,0,0,0,0,1,"0","0",1,1,0,0,1,1,1,0,1,"irr"
"SKY","UK","0",2011,3,"C",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"0","0",1,1,0,0,0,1,1,0,1,"control"
"SKY","UK","0",2011,3,"H",0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,"0","0",1,1,0,0,1,0,1,0,1,"temp"
"SKY","UK","0",2011,3,"HP",0,0,0,1,1,0,0,0,0,30,3,0,0,0,1,"0","0",1,1,0,0,2,1,1,0,1,"irr*temp"
"SKY","UK","0",2011,3,"P",0,0,0,1,1,0,0,0,0,30,0,0,0,0,1,"0","0",1,1,0,0,1,1,1,0,1,"irr"
"SKY","UK","0",2012,4,"C",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"0","0",1,1,0,0,0,1,1,0,1,"control"
"SKY","UK","0",2012,4,"H",0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,"0","0",1,1,0,0,1,0,1,0,1,"temp"
"SKY","UK","0",2012,4,"HP",0,0,0,1,1,0,0,0,0,30,3,0,0,0,1,"0","0",1,1,0,0,2,1,1,0,1,"irr*temp"
"SKY","UK","0",2012,4,"P",0,0,0,1,1,0,0,0,0,30,0,0,0,0,1,"0","0",1,1,0,0,1,1,1,0,1,"irr"
"SKY","UK","0",2013,5,"C",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"0","0",1,1,0,0,0,1,1,0,1,"control"
"SKY","UK","0",2013,5,"H",0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,"0","0",1,1,0,0,1,0,1,0,1,"temp"
"SKY","UK","0",2013,5,"HP",0,0,0,1,1,0,0,0,0,30,3,0,0,0,1,"0","0",1,1,0,0,2,1,1,0,1,"irr*temp"
"SKY","UK","0",2013,5,"P",0,0,0,1,1,0,0,0,0,30,0,0,0,0,1,"0","0",1,1,0,0,1,1,1,0,1,"irr"
"VCR","NutNet","0",2015,1,"NP",1,0,0,0,0,10,10,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"VCR","NutNet","0",2015,1,"C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"VCR","NutNet","0",2015,1,"P",1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"VCR","NutNet","0",2015,1,"N",1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"VCR","NutNet","0",2016,2,"NP",1,0,0,0,0,10,10,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"VCR","NutNet","0",2016,2,"C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"VCR","NutNet","0",2016,2,"P",1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"VCR","NutNet","0",2016,2,"N",1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"VCR","NutNet","0",2017,3,"NP",1,0,0,0,0,10,10,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"VCR","NutNet","0",2017,3,"C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"VCR","NutNet","0",2017,3,"P",1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"VCR","NutNet","0",2017,3,"N",1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"VCR","NutNet","0",2018,4,"NP",1,0,0,0,0,10,10,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"VCR","NutNet","0",2018,4,"C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"VCR","NutNet","0",2018,4,"P",1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"VCR","NutNet","0",2018,4,"N",1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"KAEFS","WAPAClip","0",2008,0,"C CC",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"KAEFS","WAPAClip","0",2009,1,"C CC",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"KAEFS","WAPAClip","0",2010,2,"C CC",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"KAEFS","WAPAClip","0",2011,3,"C CC",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"KAEFS","WAPAClip","0",2008,0,"C CD",0,0,0,1,1,0,0,0,0,50,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*mow_clip"
"KAEFS","WAPAClip","0",2009,1,"C CD",0,0,0,1,1,0,0,0,0,50,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*mow_clip"
"KAEFS","WAPAClip","0",2010,2,"C CD",0,0,0,1,1,0,0,0,0,50,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*mow_clip"
"KAEFS","WAPAClip","0",2011,3,"C CD",0,0,0,1,1,0,0,0,0,50,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*mow_clip"
"KAEFS","WAPAClip","0",2008,0,"C CH",0,0,0,1,1,0,0,0,0,-50,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"drought*mow_clip"
"KAEFS","WAPAClip","0",2009,1,"C CH",0,0,0,1,1,0,0,0,0,-50,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"drought*mow_clip"
"KAEFS","WAPAClip","0",2010,2,"C CH",0,0,0,1,1,0,0,0,0,-50,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"drought*mow_clip"
"KAEFS","WAPAClip","0",2011,3,"C CH",0,0,0,1,1,0,0,0,0,-50,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"drought*mow_clip"
"KAEFS","WAPAClip","0",2008,0,"C WC",0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,"0","0",0,0,0,0,2,0,1,0,1,"temp*mow_clip"
"KAEFS","WAPAClip","0",2009,1,"C WC",0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,"0","0",0,0,0,0,2,0,1,0,1,"temp*mow_clip"
"KAEFS","WAPAClip","0",2010,2,"C WC",0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,"0","0",0,0,0,0,2,0,1,0,1,"temp*mow_clip"
"KAEFS","WAPAClip","0",2011,3,"C WC",0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,"0","0",0,0,0,0,2,0,1,0,1,"temp*mow_clip"
"KAEFS","WAPAClip","0",2008,0,"C WD",0,0,0,1,1,0,0,0,0,50,3,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"irr*temp*mow_clip"
"KAEFS","WAPAClip","0",2009,1,"C WD",0,0,0,1,1,0,0,0,0,50,3,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"irr*temp*mow_clip"
"KAEFS","WAPAClip","0",2010,2,"C WD",0,0,0,1,1,0,0,0,0,50,3,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"irr*temp*mow_clip"
"KAEFS","WAPAClip","0",2011,3,"C WD",0,0,0,1,1,0,0,0,0,50,3,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"irr*temp*mow_clip"
"KAEFS","WAPAClip","0",2008,0,"C WH",0,0,0,1,1,0,0,0,0,-50,3,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"drought*temp*mow_clip"
"KAEFS","WAPAClip","0",2009,1,"C WH",0,0,0,1,1,0,0,0,0,-50,3,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"drought*temp*mow_clip"
"KAEFS","WAPAClip","0",2010,2,"C WH",0,0,0,1,1,0,0,0,0,-50,3,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"drought*temp*mow_clip"
"KAEFS","WAPAClip","0",2011,3,"C WH",0,0,0,1,1,0,0,0,0,-50,3,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"drought*temp*mow_clip"
"KAEFS","WAPAClip","0",2008,0,"U CC",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"KAEFS","WAPAClip","0",2009,1,"U CC",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"KAEFS","WAPAClip","0",2010,2,"U CC",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"KAEFS","WAPAClip","0",2011,3,"U CC",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"KAEFS","WAPAClip","0",2008,0,"U CD",0,0,0,1,1,0,0,0,0,50,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"irr"
"KAEFS","WAPAClip","0",2009,1,"U CD",0,0,0,1,1,0,0,0,0,50,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"irr"
"KAEFS","WAPAClip","0",2010,2,"U CD",0,0,0,1,1,0,0,0,0,50,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"irr"
"KAEFS","WAPAClip","0",2011,3,"U CD",0,0,0,1,1,0,0,0,0,50,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"irr"
"KAEFS","WAPAClip","0",2008,0,"U CH",0,0,0,1,1,0,0,0,0,-50,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"drought"
"KAEFS","WAPAClip","0",2009,1,"U CH",0,0,0,1,1,0,0,0,0,-50,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"drought"
"KAEFS","WAPAClip","0",2010,2,"U CH",0,0,0,1,1,0,0,0,0,-50,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"drought"
"KAEFS","WAPAClip","0",2011,3,"U CH",0,0,0,1,1,0,0,0,0,-50,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"drought"
"KAEFS","WAPAClip","0",2008,0,"U WC",0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"KAEFS","WAPAClip","0",2009,1,"U WC",0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"KAEFS","WAPAClip","0",2010,2,"U WC",0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"KAEFS","WAPAClip","0",2011,3,"U WC",0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"KAEFS","WAPAClip","0",2008,0,"U WD",0,0,0,1,1,0,0,0,0,50,3,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*temp"
"KAEFS","WAPAClip","0",2009,1,"U WD",0,0,0,1,1,0,0,0,0,50,3,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*temp"
"KAEFS","WAPAClip","0",2010,2,"U WD",0,0,0,1,1,0,0,0,0,50,3,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*temp"
"KAEFS","WAPAClip","0",2011,3,"U WD",0,0,0,1,1,0,0,0,0,50,3,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*temp"
"KAEFS","WAPAClip","0",2008,0,"U WH",0,0,0,1,1,0,0,0,0,-50,3,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"drought*temp"
"KAEFS","WAPAClip","0",2009,1,"U WH",0,0,0,1,1,0,0,0,0,-50,3,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"drought*temp"
"KAEFS","WAPAClip","0",2010,2,"U WH",0,0,0,1,1,0,0,0,0,-50,3,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"drought*temp"
"KAEFS","WAPAClip","0",2011,3,"U WH",0,0,0,1,1,0,0,0,0,-50,3,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"drought*temp"
"Hayoka","WarmNit","0",2013,1,"Control",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,0,"control"
"Hayoka","WarmNit","0",2013,1,"Nitrogen",1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,0,"N"
"Hayoka","WarmNit","0",2013,1,"Winter warming",1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,0,"temp"
"Hayoka","WarmNit","0",2013,1,"Winter warming + Nitrogen",1,0,0,0,1,0.5,0,0,0,0,5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,0,"N*temp"
"Hayoka","WarmNit","0",2014,2,"Control",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,0,"control"
"Hayoka","WarmNit","0",2014,2,"Nitrogen",1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,0,"N"
"Hayoka","WarmNit","0",2014,2,"Winter warming",1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,0,"temp"
"Hayoka","WarmNit","0",2014,2,"Winter warming + Nitrogen",1,0,0,0,1,0.5,0,0,0,0,5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,0,"N*temp"
"Hayoka","WarmNit","0",2015,3,"Control",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,0,"control"
"Hayoka","WarmNit","0",2015,3,"Nitrogen",1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,0,"N"
"Hayoka","WarmNit","0",2015,3,"Winter warming",1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,0,"temp"
"Hayoka","WarmNit","0",2015,3,"Winter warming + Nitrogen",1,0,0,0,1,0.5,0,0,0,0,5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,0,"N*temp"
"Hayoka","WarmNit","0",2016,4,"Control",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,0,"control"
"Hayoka","WarmNit","0",2016,4,"Nitrogen",1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,0,"N"
"Hayoka","WarmNit","0",2016,4,"Winter warming",1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,0,"temp"
"Hayoka","WarmNit","0",2016,4,"Winter warming + Nitrogen",1,0,0,0,1,0.5,0,0,0,0,5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,0,"N*temp"
"Finse","WarmNut","0",2000,1,"nutrient addition",1,0,0,0,1,10,2,8,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient"
"Finse","WarmNut","0",2003,4,"nutrient addition",1,0,0,0,1,10,2,8,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient"
"Finse","WarmNut","0",2007,8,"nutrient addition",1,0,0,0,1,10,2,8,0,0,0,0,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"mult_nutrient"
"Finse","WarmNut","0",2000,1,"warming + nutrient addition",1,0,0,0,1,10,2,8,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,4,1,1,0,1,"mult_nutrient*temp"
"Finse","WarmNut","0",2003,4,"warming + nutrient addition",1,0,0,0,1,10,2,8,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,4,1,1,0,1,"mult_nutrient*temp"
"Finse","WarmNut","0",2007,8,"warming + nutrient addition",1,0,0,0,1,10,2,8,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,4,1,1,0,1,"mult_nutrient*temp"
"Finse","WarmNut","0",2000,1,"control",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"Finse","WarmNut","0",2003,4,"control",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"Finse","WarmNut","0",2007,8,"control",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"Finse","WarmNut","0",2000,1,"warming",1,0,0,0,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
